"county","district","cds","ts2_col","ts2_col1","ts2_col1a","ts2_col2","ts2_col3","ts2_col3a","ts2_id"
"10","75127","1075127",2,"BA+15               ","             ","","","",4042
"10","75127","1075127",3,"BA+30               ","               ","","","",4043
"10","75127","1075127",4,"BA+45               ","                 ","","","",4044
"10","75127","1075127",5,"BA+60               ","             ","","","",4045
"10","75127","1075127",6,"BA+75               ","                    ","     ","","",4046
"10","75275","1075275",1,"BA        ","","","","",948
"10","75275","1075275",2,"BA+15   ","","","","",949
"10","75275","1075275",3,"CTE","","","","",950
"10","75275","1075275",4,"BA+30               ","     ","","","",951
"10","75275","1075275",5,"BA+45               ","       ","","","",952
"10","75275","1075275",6,"BA+60               ","       ","","","",953
"10","75275","1075275",7,"BA+75               ","         ","","","",954
"10","75408","1075408",1,"BA                  ","          ","","","",838
"10","75408","1075408",2,"BA+15               ","         ","","","",839
"10","75408","1075408",3,"BA+30               ","           ","","","",840
"10","75408","1075408",4,"BA+45               "," ","","","",841
"10","75408","1075408",5,"BA+60               ","       ","","","",842
"10","75408","1075408",6,"BA+75               "," ","","","",843
"10","75408","1075408",7,"BA+90               ","   ","","","",844
"10","75598","1075598",1,"BA                  ","  ","",,,680
"10","75598","1075598",2,"BA+30               ","                    ","         ",,,681
"10","75598","1075598",3,"BA+45               ","         ","",,,682
"10","75598","1075598",4,"BA+60               ","           ","",,,683
"10","75598","1075598",5,"BA+75               ","                    ","                 ",,,684
"10","76778","1076778",2,"BA+30               "," ","","","",1051
"10","76778","1076778",3,"BA+45          ","","","","",1052
"10","76778","1076778",4,"BA+60","OR","MA","","",1053
"10","76778","1076778",5,"BA+75","OR","MA+15","","",1054
"11","62661","1162661",1,"BA<30               ","   ","","","",4788
"11","62661","1162661",2,"BA+30               "," ","","","",4789
"11","62661","1162661",3,"BA+45               "," ","","","",4790
"11","62661","1162661",4,"BA+60               ","               ","","","",4791
"11","75481","1175481",1,"BA+30               ","                 ","",,,2578
"11","75481","1175481",2,"BA+45               ","               ","",,,2579
"11","75481","1175481",3,"BA+60               ","                 ","",,,2580
"11","76562","1176562",1,"BA<CLEAR            ","                ","","","",3773
"11","76562","1176562",2,"BA+30               ","                    ","                 ","","",3774
"11","76562","1176562",3,"BA+45               ","                    ","                    ","","",3775
"11","76562","1176562",4,"BA+60  ","OR","MA+12","","",3776
"12","10124","1210124",1,"BA+CRED             ","     ","",,,3386
"12","10124","1210124",2,"BA+45          ","","",,,3387
"12","10124","1210124",3,"BA+60              ","","",,,3388
"12","10124","1210124",4,"BA+75            ","","",,,3389
"12","10124","1210124",5,"BA+90               ","       ","",,,3390
"12","62679","1262679",1,"BA+30    ","","","","",1533
"12","62679","1262679",2,"BA+45  ","","","","",1534
"12","62679","1262679",3,"BA+60    ","","","","",1535
"12","62679","1262679",4,"BA+75    ","","","","",1536
"12","62687","1262687",1,"BA  ","","","","",4398
"12","62687","1262687",2,"BA+15","","","","",4399
"12","62687","1262687",3,"BA+30  ","","","","",4400
"12","62687","1262687",4,"BA+45  ","","","","",4401
"12","62687","1262687",5,"BA+60      ","","","","",4402
"12","62687","1262687",6,"BA+75        ","","","","",4403
"12","62703","1262703",1,"BA+30","","","","",4153
"12","62703","1262703",2,"BA+45","","","","",4155
"12","62703","1262703",3,"BA+60 ","","","","",4156
"12","62703","1262703",4,"BA+75","","","","",4157
"12","62703","1262703",5,"BA+90","","","","",4210
"12","62737","1262737",1,"BA+CRED        ","","","","",4600
"12","62737","1262737",2,"BA+45        ","","","","",4601
"12","62737","1262737",3,"BA+60          ","","","","",4602
"12","62737","1262737",4,"BA+75              ","","","","",4603
"12","62810","1262810",1,"BA+30","","","","",4191
"12","62810","1262810",2,"BA+45","","","","",4193
"12","62810","1262810",3,"BA+60","OR","BA+45+MA","","",4194
"12","62810","1262810",4,"BA+75","OR","BA+60+MA","","",4196
"12","62828","1262828",1,"BA+30","","",,,4893
"12","62828","1262828",2,"BA+45  ","","","","",1204
"12","62828","1262828",3,"BA+60","","",,,4894
"12","62828","1262828",4,"BA+75    ","","","","",1205
"12","62885","1262885",1,"BA+30  ","","","","",4726
"12","62885","1262885",2,"BA+45","","","","",4727
"12","62885","1262885",3,"BA+60","","","","",4728
"12","62885","1262885",4,"BA+75","","","","",4729
"12","62885","1262885",5,"BA+90","","","","",4730
"12","62901","1262901",1,"BA+45  ","","","","",1942
"12","62901","1262901",2,"BA+45 ","AMERICAN ","INDIAN ED","","",1943
"12","62901","1262901",3,"BA+60 ","OR","MS","","",1944
"12","62901","1262901",4,"BA+60  ","OR MA ","AMER INDIAN ED","","",1945
"12","62901","1262901",5,"BA+75 ","OR","MA+30","","",1946
"12","62901","1262901",6,"BA+75  ","OR MA+30","AMER INDIAN ED","","",1947
"12","62901","1262901",7,"BA+90 ","OR","MA+45","","",1948
"12","62901","1262901",8,"BA+90 ","OR MA+45 ","AMER INDIAN ED","","",1949
"12","62901","1262901",9,"BA+105 ","OR","MA+60","","",1950
"12","62901","1262901",10,"BA+105 ","OR MA+60","AMER INDIAN ED","","",1951
"12","62968","1262968",1,"BA+45  ","","","","",4387
"12","62968","1262968",2,"BA+60  ","","","","",4388
"12","62968","1262968",3,"BA+75    ","","","","",4389
"12","62968","1262968",4,"BA+90    ","","","","",4390
"12","62984","1262984",1,"BA+30","","","","",4519
"12","62984","1262984",2,"BA+45","","","","",4525
"12","62984","1262984",3,"BA+60","","","","",4526
"12","63024","1263024",1,"BA+24  ","","","","",4904
"12","63024","1263024",2,"BA+36    ","","","","",4905
"12","63024","1263024",3,"BA+48    ","","","","",4906
"12","63024","1263024",4,"BA+60    ","","","","",4907
"12","63024","1263024",5,"BA+72      ","","","","",4908
"12","63024","1263024",6,"BA+84        ","","","","",4909
"12","75374","1275374",1,"BA+30      ","","",,,3481
"12","75374","1275374",2,"BA+45    ","","",,,3482
"12","75374","1275374",3,"BA+60    ","","",,,3483
"12","75374","1275374",4,"BA+75      ","","",,,3484
"12","75374","1275374",5,"BA+90    ","","",,,3485
"12","75515","1275515",1,"BA            ","TO","44","","",3323
"12","75515","1275515",2,"BA TO 44  ","+ EL AUTH","","","",3324
"12","75515","1275515",3,"BA+45    ","","","","",3325
"12","75515","1275515",4,"BA+45    ","+ EL AUTH","","","",3326
"12","75515","1275515",5,"BA+60  ","OR","BA+45+MA","","",3327
"12","75515","1275515",6,"BA+60 OR ","BA+45+MA","+ EL AUTH","","",3328
"12","75515","1275515",7,"BA+75    ","OR","BA+60+MA","","",3329
"12","75515","1275515",8,"BA+75 OR","BA+60+MA","+ EL AUTH","","",3330
"12","76802","1276802",1,"BA+30               ","                   ","",,,1702
"12","76802","1276802",2,"BA+45               ","     ","",,,1703
"12","76802","1276802",3,"BA+60               ","       ","",,,1704
"12","76802","1276802",4,"BA+75               "," ","",,,1705
"12","76802","1276802",5,"BA+90               ","                 ","",,,1706
"13","63073","1363073",1,"BA            ","TO","15","","",4675
"13","63073","1363073",2,"BA+30               ","                    ","       ","","",4676
"13","63073","1363073",3,"BA+45               ","                    ","      ","","",4677
"13","63073","1363073",4,"BA+60               ","                    ","    ","","",4678
"13","63073","1363073",5,"MA                  ","                    ","                    ","","",4679
"13","63081","1363081",1,"BA          ","OR","CTE","","",5019
"13","63081","1363081",2,"BA+15        ","","","","",5020
"13","63081","1363081",3,"BA+30            ","","","","",5021
"13","63081","1363081",4,"BA+45          ","","","","",5022
"13","63081","1363081",5,"BA+60      ","","","","",5023
"13","63081","1363081",6,"MA              ","","","","",5024
"13","63099","1363099",1,"BA              ","","","","",179
"13","63099","1363099",2,"BA+15          ","","","","",180
"13","63099","1363099",3,"BA+30               ","     ","","","",181
"13","63099","1363099",4,"BA+45        ","","","","",182
"13","63099","1363099",5,"BA+60","OR","BA+45+MA","","",183
"13","63099","1363099",6,"BA+60+MA            ","","","","",184
"13","63107","1363107",1,"BA        ","","","","",5113
"13","63107","1363107",2,"BA+30  ","","","","",5114
"13","63107","1363107",3,"BA+45  ","","","","",5115
"13","63107","1363107",4,"BA+60","OR","MA","","",5116
"13","63107","1363107",5,"MA+15","","","","",5117
"13","63115","1363115",1,"BA     ","CRED","","","",2640
"13","63115","1363115",2,"BA+30             ","               ","","","",2661
"13","63115","1363115",3,"BA+45    ","OR","MA","","",2669
"13","63115","1363115",4,"BA+75 OR","BA+60+MA OR","MA+15","","",2670
"13","63115","1363115",5,"BA+75+MA","OR","MA+30","","",2709
"13","63115","1363115",6,"MA+60","OR","PHD","","",2710
"13","63123","1363123",1,"BA    ","TO","15","","",202
"13","63123","1363123",2,"BA+45","OR","MA","","",203
"13","63123","1363123",3,"BA+75 OR","BA+60+MA ","OR MA+15  ","","",204
"13","63123","1363123",4,"BA+75+MA","OR","MA+30","","",205
"13","63131","1363131",1,"BA        ","","","","",3741
"13","63131","1363131",2,"BA+15      ","","","","",3742
"13","63131","1363131",3,"BA+30      ","","","","",3743
"13","63131","1363131",4,"BA+45","OR","MA","","",3744
"13","63131","1363131",5,"BA+60","OR","MA+15","","",3745
"13","63131","1363131",6,"BA+75","OR","MA+30","","",3746
"13","63131","1363131",7,"MA+45        ","","","","",3747
"13","63149","1363149",1,"BA                  ","  ","","","",4929
"13","63149","1363149",2,"BA+30               ","   ","","","",4930
"13","63149","1363149",3,"BA+45               "," ","","","",4931
"13","63149","1363149",4,"BA+60          ","","","","",4932
"13","63149","1363149",5,"BA+75        ","","","","",4933
"13","63149","1363149",6,"BA+MA               ","           ","","","",4934
"13","63164","1363164",1,"BA                  ","                    ","    ","","",357
"13","63164","1363164",2,"BA+30               ","             ","","","",358
"13","63164","1363164",3,"BA+45","OR","MA","","",359
"13","63164","1363164",4,"BA+60+MA","OR","MA+15","","",360
"13","63164","1363164",5,"BA+75+MA ","OR MA+30","OR PHD","","",361
"13","63172","1363172",1,"BA","","","","",3223
"13","63172","1363172",2,"BA+15      ","","","","",3224
"13","63172","1363172",3,"BA+30  ","","","","",3225
"13","63172","1363172",4,"BA+45  ","","","","",3226
"13","63172","1363172",5,"BA+60+MA","","","","",3227
"13","63172","1363172",6,"BA+75+MA","","","","",3297
"13","63180","1363180",1,"BA+30     ","","","","",5011
"13","63180","1363180",2,"BA+45  ","OR","MA","","",5012
"13","63180","1363180",3,"BA+75 OR    ","BA+60+MA","OR MA+15","","",5013
"13","63180","1363180",4,"BA+75+MA  ","OR","MA+30","","",5014
"13","63198","1363198",1,"BA      ","","",,,3416
"13","63198","1363198",2,"BA+30      ","","",,,3417
"13","63198","1363198",3,"BA+45    ","","",,,3418
"13","63198","1363198",4,"BA+60    ","","",,,3419
"13","63198","1363198",5,"BA+MA      ","","",,,3420
"13","63206","1363206",1,"BA","","","","",1738
"13","63206","1363206",2,"BA+15","","","","",1739
"13","63206","1363206",3,"BA+30+CRED  ","","","","",1740
"13","63206","1363206",4,"BA+45+CRED  ","","","","",1741
"13","63206","1363206",5,"BA+60+MA","","","","",1742
"13","63206","1363206",6,"BA+75+MA","","","","",1743
"13","63214","1363214",1,"BA/BS ","EMERG/ ","INTERN","","",4520
"13","63214","1363214",2,"BA+30               ","                  ","","","",4521
"13","63214","1363214",3,"BA+45               ","      ","","","",4522
"13","63214","1363214",4,"BA+60","OR","MA","","",4523
"13","63214","1363214",5,"MA+30               ","   ","","","",4524
"13","63230","1363230",1,"NON-CRED            ","","","","",3814
"13","63230","1363230",2,"BA+45","OR","MA","","",3815
"13","63230","1363230",3,"BA+60","OR","MA+15","","",3816
"13","63230","1363230",4,"BA+75 ","OR","MA+30","","",3817
"14","63248","1463248",1,"BA                  ","                    ","            ","","",1175
"14","63248","1463248",2,"BA+CRED             ","          ","","","",1176
"14","63248","1463248",3,"BA+45+MA            ","        ","","","",1177
"14","63248","1463248",4,"BA+60  ","OR","MA+15","","",1178
"14","63248","1463248",5,"BA+75","OR","MA+30","","",1179
"14","63289","1463289",1,"BA   ","NON-CRED ","","","",3651
"14","63289","1463289",2,"BA+CRED             ","   ","","","",3652
"14","63289","1463289",3,"BA+15+CRED          ","            ","","","",3653
"14","63289","1463289",4,"BA+30+CRED          ","        ","","","",3654
"14","63289","1463289",5,"BA+45+CRED          ","    ","","","",3655
"14","63289","1463289",6,"BA+60+CRED          ","      ","","","",3656
"14","63297","1463297",1,"BA+CRED             ","","","","",5045
"14","63297","1463297",2,"BA+45               ","       ","","","",5046
"14","63297","1463297",3,"BA+60     ","OR","MA+15","","",5047
"14","63297","1463297",4,"BA+75    ","OR","MA+30","","",5048
"14","63305","1463305",1,"BA               ","","","","",4269
"14","63305","1463305",2,"BA+15              ","","","","",4270
"14","63305","1463305",3,"BA+30               ","   ","","","",4271
"14","63305","1463305",4,"BA+45               ","   ","","","",4272
"14","63305","1463305",5,"BA+60               ","             ","","","",4273
"14","76687","1476687",1,"BA+CRED             ","                    ","             ","","",1031
"14","76687","1476687",2,"BA+45","OR","MA+15","","",1032
"14","76687","1476687",3,"BA+60 ","OR","MA+30","","",1033
"14","76687","1476687",4,"BA+75","OR","MA+45","","",1034
"15","10157","1510157",1,"BA                  ","  ","",,,576
"15","10157","1510157",2,"BA+15             ","","",,,577
"15","10157","1510157",3,"BA+30               ","  ","",,,578
"15","10157","1510157",4,"BA+45               ","  ","",,,579
"15","10157","1510157",5,"BA+60               ","    ","",,,580
"15","10157","1510157",6,"BA+75               ","    ","",,,581
"15","63313","1563313",1,"BA          ","","","","",2111
"15","63313","1563313",2,"BA+12          ","","","","",2112
"15","63313","1563313",3,"BA+24          ","","","","",2113
"15","63313","1563313",4,"BA+36","OR","MA","","",2114
"15","63313","1563313",5,"BA+48","OR","MA+12","","",2115
"15","63313","1563313",6,"BA+60","OR","MA+24","","",2116
"15","63321","1563321",1,"BA    ","","","","",2929
"15","63321","1563321",2,"BA+12      ","","","","",2930
"15","63321","1563321",3,"BA+24      ","","","","",2931
"15","63321","1563321",4,"BA+36      ","","","","",2932
"15","63321","1563321",5,"BA+48      ","","","","",2933
"15","63321","1563321",6,"BA+60          ","","","","",2934
"15","63339","1563339",1,"BA+CRED      ","","","","",4655
"15","63339","1563339",2,"BA+24      ","","","","",4656
"15","63339","1563339",3,"BA+36      ","","","","",4657
"15","63339","1563339",4,"BA+48      ","","","","",4658
"15","63339","1563339",5,"BA+60      ","","","","",4659
"15","63339","1563339",6,"BA+72      ","","","","",4660
"15","63362","1563362",1,"BA      ","","","","",640
"15","63362","1563362",2,"BA+12      ","","","","",641
"15","63362","1563362",3,"BA+24      ","","","","",642
"15","63362","1563362",4,"BA+36        ","","","","",643
"15","63362","1563362",5,"BA+48    ","","","","",644
"15","63362","1563362",6,"BA+60  ","","","","",645
"15","63362","1563362",7,"BA+75        ","","","","",646
"15","63370","1563370",1,"BA+CRED             ","         ","",,,341
"15","63370","1563370",2,"BA+36               ","                 ","",,,342
"15","63370","1563370",3,"BA+48               ","                    ","     ",,,343
"15","63370","1563370",4,"BA+60               ","         ","",,,344
"15","63370","1563370",5,"BA+72               ","                    ","",,,345
"15","63388","1563388",1,"BA+24               ","         ","",,,514
